LadlabID,ExclusionGroup,Notes,Gender,DOT,Lang1,Bilingual,Lang2,Location,Experimenter,Enterer,AudioRecorded,Age,AgeGroup,InfinityInterviewDone,HCReceivedSupport,Task,TaskType,TaskItem,Accuracy,Response,IsProductive.noerror,IsProductive.final,SuccessorKnower,EndlessKnower,Category,InfinityStage,DecadeCounter,DecadeKnowledge,EndlessPartial
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,immediate,37,0,58,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,immediate,29,0,15,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,immediate,86,0,59,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,immediate,59,1,60,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,3,1,4,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,23,0,26,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,40,0,59,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,62,1,63,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,70,0,40,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,37,1,38,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,29,0,60,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,86,1,87,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,WCN,momentum,59,1,60,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,A1,BiggestNumber,none,,2,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,B1,isBiggest,no,,5 [Can you think of a bigger number?] 1 [Can you think of a bigger number?] 60 [Can you think of a bigger number?] 27,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,B2,EndOrForever,forever,,forever,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,B2,Why,justification,,idk,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C1,CanWeAddToBigNumber,yes,,idk,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C1,why,justification,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C2,CanWeAdd1toX,yes,,yes,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C2,why,justification,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C3,CanKeepAdding1,yes,,idk,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C3,why,justification,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,C3,WhatWouldHappen,justification,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,D1,CanYouCountTens,yes,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,D2,CountingByTens,yes,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,D3,TenMoreThanTen,twenty,,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011216-WB,include,,m,12/1/16,English,no,NA,Museum,JC,JC,no,4.44,4-4.5y,yes,0,D4,TenTwenty,"30,40,50..",,NA,0,0,0,1,B Endless-only,2,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,spontaneous,raw,,1-115-199,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,spontaneous,noerror,,199,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,spontaneous,consecutive,,199,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,supported,raw,,"[200],300,400,500,900",99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,supported,noerror,,199,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,spontaneous,IHC,,199,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,spontaneous,decchangeerror,,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,productivity,classification,,prod,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,HC,supported,times,,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,practice,1,1,2,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,practice,5,1,6,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,23,1,24,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,40,1,41,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,62,1,63,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,70,1,71,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,37,1,38,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,29,1,30,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,86,1,87,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,immediate,59,1,60,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,3,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,23,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,40,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,62,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,70,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,37,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,29,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,86,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,WCN,momentum,59,NA,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,A1,BiggestNumber,none,,1000,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,B1,isBiggest,no,,"no,maybe 2000,3000,6000,10000,1020,1099,a thousand and a hundred",99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,B2,EndOrForever,forever,,forever,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,B2,Why,justification,,idk,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C1,CanWeAddToBigNumber,yes,,yes,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C1,why,justification,,go on forever. Willl always be a different number.,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C2,CanWeAdd1toX,yes,,yes,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C2,why,justification,,"Cuz everything we count up to usually begins with 1. 1099 is as far as I can count but not biggest number in the world, which I don't know.",99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C3,CanKeepAdding1,yes,,yes,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C3,why,justification,,?,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,C3,WhatWouldHappen,justification,,get higher number,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,D1,CanYouCountTens,yes,,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,D2,CountingByTens,yes,,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,D3,TenMoreThanTen,twenty,,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-S2,age,too old. Solved What comes next for random 3 digit numerals!,f,1/13/16,english,no,NA,museum,JC,JC,no,7.76,too old,yes,1,D4,TenTwenty,"30,40,50..",,NA,99,99,1,1,D Full-knower,4,NA,NA,1
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,spontaneous,raw,,"1-39,80.",0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,spontaneous,noerror,,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,spontaneous,consecutive,,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,supported,raw,,[40],0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,supported,noerror,,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,spontaneous,IHC,,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,spontaneous,decchangeerror,,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,productivity,classification,,nonprod,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,HC,supported,times,,1,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,practice,1,1,2,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,practice,5,1,6,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,23,0,33,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,40,0,50,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,62,0,70,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,70,0,80,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,37,0,90,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,29,1,30,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,86,1,87,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,immediate,59,0,39,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,3,1,4,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,23,0,30,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,40,0,90,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,62,0,11,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,70,0,80,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,37,0,80,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,29,NA,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,86,NA,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,WCN,momentum,59,0,90,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,A1,BiggestNumber,none,,one hundred,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,B1,isBiggest,no,,yes,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,B2,EndOrForever,forever,,end,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,B2,Why,justification,,long and get to one hundred,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C1,CanWeAddToBigNumber,yes,,no,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C1,why,justification,,already so big,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C2,CanWeAdd1toX,yes,,yes,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C2,why,justification,,there's also a hundred seventy,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C3,CanKeepAdding1,yes,,no,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C3,why,justification,,it already has one,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,C3,WhatWouldHappen,justification,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,D1,CanYouCountTens,yes,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,D2,CountingByTens,yes,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,D3,TenMoreThanTen,twenty,,NA,0,0,0,0,A Non-knower,1,NA,NA,0
011316-SC,include,,f,1/13/16,English,no,NA,Museum,JC,JC,no,4.12,4-4.5y,yes,1,D4,TenTwenty,"30,40,50..",,NA,0,0,0,0,A Non-knower,1,NA,NA,0
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,spontaneous,raw,,"1-29,40.",1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,spontaneous,noerror,,29,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,spontaneous,consecutive,,29,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,supported,raw,,"[30],31-39,[40],41-49,[50],51-59,[60],61-69,[70],71-79,[80],81-89,[90]",1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,supported,noerror,,89,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,spontaneous,IHC,,29,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,spontaneous,decchangeerror,,29,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,productivity,classification,,prod,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,HC,supported,times,,7,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,practice,1,1,2,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,practice,5,1,6,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,immediate,23,0,idk,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,immediate,40,0,idk,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,immediate,62,0,idk,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,immediate,70,0,idk,1,1,0,0,A Non-knower,1,NA,NA,1
012016-AD,include,"did additional practice trial, succeeded on what comes after 2? 7? 11?. Also succeeded on ALL momentum trials when objects were used.",f,1/21/16,English,no,NA,school,JC,JC,no,4.41,4-4.5y,yes,1,WCN,immediate,37,0,idk,1,1,0,0,A Non-knower,1,NA,NA,1
