"","LadlabID","IHC","FHC","Age","Productivity","Productivity.tertiary","ProductivityStrict","ProductivityStrict.tertiary","TaskItem_num","TaskItem_type","Accuracy","WithinOutsideIHC"
"785","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"786","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"outside"
"787","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"788","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",0,"outside"
"789","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"790","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"791","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"792","infinity-132",39,99,5.22,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"793","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"794","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"795","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"796","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"797","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"798","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"799","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"800","infinity-133",99,99,5.18,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"801","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"802","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"803","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",0,"within"
"804","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",0,"within"
"805","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"806","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",0,"within"
"807","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",0,"within"
"808","infinity-134",99,99,5.14,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",0,"within"
"809","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"810","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"within"
"811","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"within"
"812","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"813","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"814","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"815","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"816","infinity-135",65,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"within"
"817","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"outside"
"818","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"819","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"820","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",1,"outside"
"821","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"822","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"823","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",1,"outside"
"824","infinity-136",13,39,4.05,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"825","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"within"
"826","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",1,"within"
"827","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"828","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",1,"outside"
"829","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"within"
"830","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"within"
"831","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",1,"outside"
"832","infinity-138",49,49,5.49,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"833","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",0,"outside"
"834","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",0,"outside"
"835","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",0,"outside"
"836","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",0,"outside"
"837","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",0,"outside"
"838","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"outside"
"839","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"840","infinity-140",20,20,5.61,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"841","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"842","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"843","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"844","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",0,"within"
"845","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"846","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"847","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"848","infinity-141",99,99,5.91,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"849","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"850","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"851","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"852","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",0,"outside"
"853","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"854","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"within"
"855","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"856","infinity-142",42,99,5.93,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",1,"outside"
"857","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"858","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",0,"within"
"859","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"860","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",0,"within"
"861","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"862","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"863","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"864","infinity-143",99,99,5.61,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"865","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",23,"Item Type: Mid-decade",1,"within"
"866","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",40,"Item Type: Mid-decade",1,"within"
"867","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",62,"Item Type: Mid-decade",1,"outside"
"868","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",70,"Item Type: Mid-decade",1,"outside"
"869","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",37,"Item Type: Mid-decade",1,"within"
"870","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",29,"Item Type: Decade transition",0,"within"
"871","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",86,"Item Type: Mid-decade",0,"outside"
"872","infinity-144",58,58,5.59,"Nonproductive","Nonproductive","Nonproductive","Nonproductive",59,"Item Type: Decade transition",0,"outside"
"873","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",0,"within"
"874","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"875","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",0,"outside"
"876","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"877","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"878","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"879","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"880","infinity-145",49,99,5.72,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"881","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"882","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"883","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"884","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"885","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"886","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"887","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"888","infinity-146",49,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"889","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"890","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"891","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"892","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"893","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"894","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"895","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"896","infinity-147",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"897","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"898","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"899","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"900","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"901","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"902","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"903","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"904","infinity-148",99,99,5.8,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"905","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"906","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"907","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"908","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"909","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"910","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"911","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"912","infinity-149",99,99,5.69,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"913","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"914","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"915","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"916","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"917","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"918","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"919","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"920","infinity-150",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"921","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"922","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"923","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"924","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"925","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"926","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",0,"within"
"927","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"928","infinity-151",99,99,5.84,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",0,"within"
"929","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"930","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"within"
"931","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"932","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"933","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"934","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"within"
"935","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"936","infinity-152",49,99,5.71,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",1,"outside"
"937","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"938","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",0,"within"
"939","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"940","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"941","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"942","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
"943","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",86,"Item Type: Mid-decade",1,"within"
"944","infinity-153",99,99,5.57,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",59,"Item Type: Decade transition",1,"within"
"945","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",0,"within"
"946","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"within"
"947","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",0,"outside"
"948","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"outside"
"949","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",1,"within"
"950","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",1,"within"
"951","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"952","infinity-154",59,99,5.87,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"953","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",1,"within"
"954","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",1,"within"
"955","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",0,"within"
"956","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",1,"within"
"957","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"958","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"959","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",1,"outside"
"960","infinity-155",79,99,5.99,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"within"
"961","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",23,"Item Type: Mid-decade",0,"within"
"962","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",40,"Item Type: Mid-decade",0,"within"
"963","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",62,"Item Type: Mid-decade",1,"outside"
"964","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",70,"Item Type: Mid-decade",0,"outside"
"965","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",37,"Item Type: Mid-decade",0,"within"
"966","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",29,"Item Type: Decade transition",0,"within"
"967","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",86,"Item Type: Mid-decade",0,"outside"
"968","infinity-156",49,99,5.53,"Productive","Productive (IHC < 99)","Productive","Productive (IHC < 99)",59,"Item Type: Decade transition",0,"outside"
"969","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",23,"Item Type: Mid-decade",1,"within"
"970","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",40,"Item Type: Mid-decade",1,"within"
"971","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",62,"Item Type: Mid-decade",1,"within"
"972","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",70,"Item Type: Mid-decade",1,"within"
"973","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",37,"Item Type: Mid-decade",1,"within"
"974","infinity-157",99,99,5.99,"Productive","Productive (IHC ≥ 99)","Productive","Productive (IHC ≥ 99)",29,"Item Type: Decade transition",1,"within"
